회사명,거래소코드,회계년도,[제조]매출원가(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS),[제조]매출액(수익)(*)(IFRS)
(주)나노엔텍,039860,2011/12,12411365,13153879,12422875,13088091
(주)나노엔텍,039860,2012/12,12287381,13435035,12416748,13561450
(주)나노엔텍,039860,2013/12,13907414,19084457,14159036,19071599
(주)나노엔텍,039860,2014/12,14039930,19498657,14843599,20255673
(주)나노엔텍,039860,2015/12,18756946,24839316,15117097,18652444
(주)나노엔텍,039860,2016/12,17415702,22205895,17098146,19928840
(주)나노엔텍,039860,2017/12,13425040,23809593,12699442,22133358
(주)나노엔텍,039860,2018/12,14597686,25796821,14860566,24871160
(주)나노엔텍,039860,2019/12,13549213,26255836,14027102,25099090
(주)나무가,190510,2015/12,354633593,403847036,292735796,330071994
(주)나무가,190510,2016/12,275809267,292613003,179597488,189575941
(주)나무가,190510,2017/12,269861442,257564977,165417176,169353908
(주)나무가,190510,2018/12,294278543,312824892,188721350,199656907
(주)나무가,190510,2019/12,341733797,362063863,257677357,275379664
(주)나스미디어,089600,2013/12,,,0,24754414
(주)나스미디어,089600,2014/12,,,0,29855317
(주)나스미디어,089600,2015/12,,,0,45490455
(주)나스미디어,089600,2016/12,0,69943009,0,61749724
(주)나스미디어,089600,2017/12,0,120275391,0,84283178
(주)나스미디어,089600,2018/12,0,106607030,0,71877991
(주)나스미디어,089600,2019/12,0,117006838,0,78372579
(주)나이벡,138610,2011/12,,,2367419,2702416
(주)나이벡,138610,2012/12,,,2856687,3875799
(주)나이벡,138610,2013/12,,,2569377,2271977
(주)나이벡,138610,2014/12,,,3870110,4786118
(주)나이벡,138610,2015/12,,,3241025,4173528
(주)나이벡,138610,2016/12,,,4004453,4804232
(주)나이벡,138610,2017/12,,,4346585,6302575
(주)나이벡,138610,2018/12,,,4745812,5207877
(주)나이벡,138610,2019/12,,,5309224,9287488
(주)나이스디앤비,130580,2011/12,,,0,17447086
(주)나이스디앤비,130580,2012/12,,,0,19285428
(주)나이스디앤비,130580,2013/12,,,0,19592150
(주)나이스디앤비,130580,2014/12,,,0,21139275
(주)나이스디앤비,130580,2015/12,0,25675101,0,23685546
(주)나이스디앤비,130580,2016/12,0,33964917,0,24018056
(주)나이스디앤비,130580,2017/12,0,42282947,0,32327045
(주)나이스디앤비,130580,2018/12,0,52040929,0,42167015
(주)나이스디앤비,130580,2019/12,0,77330430,0,50280560
(주)나이스홀딩스,034310,2011/12,0,194810015,0,27906675
(주)나이스홀딩스,034310,2012/12,0,211902144,0,32479387
(주)나이스홀딩스,034310,2013/12,0,754166289,0,24585959
(주)나이스홀딩스,034310,2014/12,0,936827214,0,24855128
(주)나이스홀딩스,034310,2015/12,0,1090840202,0,30358130
(주)나이스홀딩스,034310,2016/12,0,1346411434,0,33693212
(주)나이스홀딩스,034310,2017/12,0,1450068987,0,37458486
(주)나이스홀딩스,034310,2018/12,221970360,1611892148,0,40325277
(주)나이스홀딩스,034310,2019/12,0,1877743691,0,44669568
(주)나인테크,267320,2017/12,,,,
(주)나인테크,267320,2018/12,,,,
(주)나인테크,267320,2019/12,,,,
(주)남선알미늄,008350,2011/12,276133992,302410988,276133992,302410988
(주)남선알미늄,008350,2012/12,,,284355379,308547177
(주)남선알미늄,008350,2013/12,,,312433867,353378515
(주)남선알미늄,008350,2014/12,,,302411503,341293036
(주)남선알미늄,008350,2015/12,,,306350886,350317585
(주)남선알미늄,008350,2016/12,,,353698454,400734305
(주)남선알미늄,008350,2017/12,,,356395361,400667879
(주)남선알미늄,008350,2018/12,312961290,347834921,312961290,347834921
(주)남선알미늄,008350,2019/12,289895888,324782177,289895888,324782177
(주)남성,004270,2011/12,51529324,66156225,47566587,55212184
(주)남성,004270,2012/12,51440855,68020409,47202581,55616541
(주)남성,004270,2013/12,55428602,73072002,48907451,56628063
(주)남성,004270,2014/12,51589850,69059783,51867073,59274363
(주)남성,004270,2015/12,56596270,75864783,54172553,62237269
(주)남성,004270,2016/12,61569580,83724292,61792790,70870441
(주)남성,004270,2017/12,67081001,91991880,67575734,78335735
(주)남성,004270,2018/12,64188932,83251810,55793000,63605003
(주)남성,004270,2019/12,54057224,72953026,50618204,57819890
(주)내츄럴엔도텍,168330,2013/12,,,24456508,84281121
(주)내츄럴엔도텍,168330,2014/12,,,39572553,124067457
(주)내츄럴엔도텍,168330,2015/12,13905861,44506401,13905861,44506401
(주)내츄럴엔도텍,168330,2016/12,4249562,6556020,4249562,6556020
(주)내츄럴엔도텍,168330,2017/12,5910004,9238808,5910004,9238808
(주)내츄럴엔도텍,168330,2018/12,12032388,8928362,10021678,8892649
(주)내츄럴엔도텍,168330,2019/12,9955380,6580460,8355704,6615116
(주)네오리진,094860,2011/12,35654342,42947694,17082439,23311768
(주)네오리진,094860,2012/12,,,17652841,24667502
(주)네오리진,094860,2013/12,,,31371899,41569623
(주)네오리진,094860,2014/12,,,28428850,34582751
(주)네오리진,094860,2015/12,,,7394424,12413198
(주)네오리진,094860,2016/12,,,5297135,10654596
(주)네오리진,094860,2017/12,4114151,9263380,4028907,9032026
(주)네오리진,094860,2018/12,,,5123416,9064462
(주)네오리진,094860,2019/12,,,6559683,11270250
(주)네오셈,253590,2018/12,,,,
(주)네오셈,253590,2019/12,13957524,27225588,13678942,25334754
(주)네오오토,212560,2015/12,,,100703076,115393747
(주)네오오토,212560,2016/12,,,124333117,140544448
(주)네오오토,212560,2017/12,,,119701284,128249343
(주)네오오토,212560,2018/12,,,105265933,115243742
(주)네오오토,212560,2019/12,,,109319189,118441501
(주)네오위즈,095660,2011/12,404835206,667748340,368238006,592103340
(주)네오위즈,095660,2012/12,426674549,674589550,375321856,588447125
(주)네오위즈,095660,2013/12,247094563,442897817,200811862,371656266
(주)네오위즈,095660,2014/12,97213907,201029653,58190551,139550248
(주)네오위즈,095660,2015/12,89001598,190070606,48365432,125990929
(주)네오위즈,095660,2016/12,90392826,191038418,49306518,117653566
(주)네오위즈,095660,2017/12,91937730,174045348,48083020,106849588
(주)네오위즈,095660,2018/12,104316848,215490230,80506895,155574255
(주)네오위즈,095660,2019/12,114293832,254498033,98975385,202617148
(주)네오위즈홀딩스,042420,2011/12,445201473,727227250,0,13097599
(주)네오위즈홀딩스,042420,2012/12,482711056,742971136,0,19093083
(주)네오위즈홀딩스,042420,2013/12,289691305,512084970,0,3582577
(주)네오위즈홀딩스,042420,2014/12,135450174,262205577,0,1582089
(주)네오위즈홀딩스,042420,2015/12,94870705,199471968,0,634975
(주)네오위즈홀딩스,042420,2016/12,96783407,201698095,0,543311
(주)네오위즈홀딩스,042420,2017/12,98457745,184864190,0,551698
(주)네오위즈홀딩스,042420,2018/12,112175792,228327081,0,693917
(주)네오위즈홀딩스,042420,2019/12,114229214,253948130,0,1860715
(주)네오크레마,311390,2019/12,15222930,19776649,14316949,18448423
(주)네오티스,085910,2011/12,,,22266719,29184036
(주)네오티스,085910,2012/12,,,26628765,34980811
(주)네오티스,085910,2013/12,27630395,36116964,28532136,36283655
(주)네오티스,085910,2014/12,28502483,37658799,29864953,37658799
(주)네오티스,085910,2015/12,28724370,35730680,29459020,35730680
(주)네오티스,085910,2016/12,31663302,40161938,32562523,40161938
(주)네오티스,085910,2017/12,34282804,43473210,35645759,43473210
(주)네오티스,085910,2018/12,35138242,45195339,36699388,45195339
(주)네오티스,085910,2019/12,33502835,42409365,34806972,42566577
(주)네오팜,092730,2011/12,,,4440190,16944305
(주)네오팜,092730,2012/12,,,4579226,18774372
(주)네오팜,092730,2013/12,,,5074497,20137821
(주)네오팜,092730,2014/12,,,6852609,25602822
(주)네오팜,092730,2015/12,,,9395139,35964570
(주)네오팜,092730,2016/12,10491982,42368623,10419795,42257057
(주)네오팜,092730,2017/12,13490376,53633507,13425665,53553213
(주)네오팜,092730,2018/12,17938729,66274582,18167360,66336414
(주)네오팜,092730,2019/12,23136104,83240333,23813661,83586492
(주)네오펙트,290660,2018/12,1476785,5653093,1551445,4556630
(주)네오펙트,290660,2019/12,9084639,12311251,2713749,5240117
(주)네온테크,306620,2018/12,,,,
(주)네온테크,306620,2019/12,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,,,12276157,28494249
(주)네이블커뮤니케이션즈,153460,2013/12,,,9421259,21933881
(주)네이블커뮤니케이션즈,153460,2014/12,11849430,23696900,11849430,23815420
(주)네이블커뮤니케이션즈,153460,2015/12,,,11952927,22857730
(주)네이블커뮤니케이션즈,153460,2016/12,,,10558971,21590435
(주)네이블커뮤니케이션즈,153460,2017/12,,,8137687,13473262
(주)네이블커뮤니케이션즈,153460,2018/12,,,8809429,15833273
(주)네이블커뮤니케이션즈,153460,2019/12,,,5587620,12360704
(주)네이처셀,007390,2011/12,,,21306113,22793853
(주)네이처셀,007390,2012/12,,,24515493,27205250
(주)네이처셀,007390,2013/12,,,25683376,29208214
(주)네이처셀,007390,2014/12,,,23959027,25355151
(주)네이처셀,007390,2015/12,,,27359103,30553552
(주)네이처셀,007390,2016/12,,,22854062,26787767
(주)네이처셀,007390,2017/12,,,19593489,27215252
(주)네이처셀,007390,2018/12,,,15731861,26715298
(주)네이처셀,007390,2019/12,,,10170173,23072026
(주)네패스,033640,2011/12,229235676,276089822,172823069,215792824
(주)네패스,033640,2012/12,212982961,290541326,189598259,257273977
(주)네패스,033640,2013/12,323671420,364128942,180659824,229529877
(주)네패스,033640,2014/12,282825609,328792875,156892866,191486707
(주)네패스,033640,2015/12,225695889,279220555,166846850,219352855
(주)네패스,033640,2016/12,207412137,254535006,180342718,223644590
(주)네패스,033640,2017/12,222930178,285034101,201891662,261721389
(주)네패스,033640,2018/12,210101744,273317888,204335654,267505341
(주)네패스,033640,2019/12,242594426,356317076,256065166,343577304
(주)넥센,005720,2011/12,240775423,281033576,210062880,239883610
(주)넥센,005720,2012/12,232348549,285150563,181530674,218800500
(주)넥센,005720,2013/12,264046885,379858452,177656378,223755894
(주)넥센,005720,2014/12,233765860,354340603,165608427,214828028
(주)넥센,005720,2015/12,187846972,306141351,145287282,193901062
(주)넥센,005720,2016/12,179098637,321408358,140954685,192727587
(주)넥센,005720,2017/12,205618490,314030027,165550477,212026557
(주)넥센,005720,2018/12,998361049,1360025189,295865191,341728815
(주)넥센,005720,2019/12,1621747837,2291341654,306735979,352221398
(주)넥스턴바이오사이언스,089140,2011/12,,,20225073,27402406
(주)넥스턴바이오사이언스,089140,2012/12,,,15124286,21342061
(주)넥스턴바이오사이언스,089140,2013/12,,,15492317,22017749
(주)넥스턴바이오사이언스,089140,2014/12,,,13359663,20512028
(주)넥스턴바이오사이언스,089140,2015/12,,,11191714,16181653
(주)넥스턴바이오사이언스,089140,2016/12,,,49737306,74373034
(주)넥스턴바이오사이언스,089140,2017/12,,,30152563,43707618
(주)넥스턴바이오사이언스,089140,2018/12,,,18044507,26649697
(주)넥스턴바이오사이언스,089140,2019/12,,,24854900,32446754
(주)넥스트아이,137940,2011/12,,,10248372,17766393
(주)넥스트아이,137940,2012/12,14825353,25700825,12456900,23002665
(주)넥스트아이,137940,2013/12,17632346,27906402,14197669,23926935
(주)넥스트아이,137940,2014/12,19754366,29162012,17692883,26827608
(주)넥스트아이,137940,2015/12,17875118,26565766,15531398,23004561
(주)넥스트아이,137940,2016/12,28516754,39439948,16825674,22779239
(주)넥스트아이,137940,2017/12,40479614,59482937,19268843,26394171
(주)넥스트아이,137940,2018/12,56121664,87218818,20630545,26390218
(주)넥스트아이,137940,2019/12,64058638,87989318,22969330,24578616
(주)넥스트엔터테인먼트월드,160550,2014/12,47452410,61981056,43321749,54388887
(주)넥스트엔터테인먼트월드,160550,2015/12,73838928,82586150,70325157,76567592
(주)넥스트엔터테인먼트월드,160550,2016/12,99920680,125723993,86084437,103941613
(주)넥스트엔터테인먼트월드,160550,2017/12,73587274,94538544,49975749,57004350
(주)넥스트엔터테인먼트월드,160550,2018/12,133948816,161222834,78047307,87625568
(주)넥스트엔터테인먼트월드,160550,2019/12,120874917,149180097,52706926,65461700
(주)넥슨게임즈,225570,2015/12,,,,
(주)넥슨게임즈,225570,2016/12,,,,
(주)넥슨게임즈,225570,2017/12,,,0,22407505
(주)넥슨게임즈,225570,2018/12,,,0,23584094
(주)넥슨게임즈,225570,2019/12,,,0,28498282
(주)넵튠,217270,2015/12,,,,
(주)넵튠,217270,2016/12,0,18335549,0,7345180
(주)넵튠,217270,2017/12,0,20528450,0,7112477
(주)넵튠,217270,2018/12,0,18174243,0,6580514
(주)넵튠,217270,2019/12,0,18037054,0,7858331
(주)노랑풍선,104620,2019/12,0,76779803,0,75861593
(주)노루페인트,090350,2011/12,313485273,387059408,297889549,360300788
(주)노루페인트,090350,2012/12,333530091,418644745,316576246,388476033
(주)노루페인트,090350,2013/12,338930285,433477073,319459826,397752527
(주)노루페인트,090350,2014/12,348902977,458147572,325229466,415584075
(주)노루페인트,090350,2015/12,342654487,461646501,321995063,419623762
(주)노루페인트,090350,2016/12,350471794,478935529,328336212,432008469
(주)노루페인트,090350,2017/12,420206043,551409798,377825938,479767969
(주)노루페인트,090350,2018/12,483753501,614726256,436348307,537142428
(주)노루페인트,090350,2019/12,500399179,647452120,449684023,564410946
(주)노루홀딩스,000320,2011/12,437075689,547974061,0,24611009
(주)노루홀딩스,000320,2012/12,460002018,585634923,0,25779927
(주)노루홀딩스,000320,2013/12,467808864,613234216,0,39806209
(주)노루홀딩스,000320,2014/12,495810961,669995655,0,35964059
(주)노루홀딩스,000320,2015/12,494360225,683481222,0,34672425
(주)노루홀딩스,000320,2016/12,496197972,690144458,0,81209820
(주)노루홀딩스,000320,2017/12,576119198,771302006,0,42261655
(주)노루홀딩스,000320,2018/12,652800939,835993399,0,32516984
(주)노루홀딩스,000320,2019/12,674244549,884292309,0,29788835
(주)노바렉스,194700,2018/12,86646381,107311222,86668423,107299812
(주)노바렉스,194700,2019/12,130485539,159100863,130502088,159077916
(주)노바텍,285490,2018/12,15486739,25883507,15809558,25865920
(주)노바텍,285490,2019/12,15107712,26133499,15842430,24833626
(주)노블엠앤비,106520,2012/12,69892005,85612148,67612549,83617749
(주)노블엠앤비,106520,2013/12,124865197,153755286,124950130,152712125
(주)노블엠앤비,106520,2014/12,67098364,77158349,66839407,77158349
(주)노블엠앤비,106520,2015/12,66821991,70713722,64210734,64856256
(주)노블엠앤비,106520,2016/12,62220237,63662855,58181300,52251867
(주)노블엠앤비,106520,2017/12,61813700,60316673,59421692,55483850
(주)노블엠앤비,106520,2018/12,65804468,64349679,62748802,58748007
(주)노블엠앤비,106520,2019/12,64270061,75340573,52781276,64600882
(주)노터스,278650,2019/12,0,46039645,0,32452769
(주)녹십자,006280,2011/12,509056095,767911771,456818177,698866474
(주)녹십자,006280,2012/12,558194735,811774313,481007052,715596640
(주)녹십자,006280,2013/12,613274391,888168207,540592011,793754169
(주)녹십자,006280,2014/12,664827551,975327106,570164820,854258393
(주)녹십자,006280,2015/12,708815564,1047812247,603338542,912910940
(주)녹십자,006280,2016/12,845825581,1197903918,727595031,1033113771
(주)녹십자,006280,2017/12,921112428,1287916286,784204912,1098478748
(주)녹십자,006280,2018/12,989010126,1334877810,848859325,1141422783
(주)녹십자,006280,2019/12,997394419,1369709727,836424682,1146093542
